OBJECTID,A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,STATE,ST_CASE,VEH_NO,PER_NO,YEAR,A_PTYPE,A_RESTUSE,A_HELMUSE,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC,A_DOA
69895,3,5,9,6,6,6,8,5,2,42,420820,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
69896,3,4,7,4,4,4,6,3,2,42,420820,2,1,2023,1,4,2,1,1,1,2,1,1,1,1
69897,3,4,7,4,4,4,6,3,2,42,420820,2,2,2023,2,4,2,3,0,0,0,1,6,1,5
69898,4,5,12,7,9,9,11,6,2,42,420821,1,1,2023,1,4,2,3,1,1,2,1,1,1,3
69899,4,5,11,7,8,8,10,6,2,42,420822,1,1,2023,1,2,4,2,1,1,2,2,1,1,3
69900,3,5,8,5,5,5,7,3,2,42,420822,2,1,2023,1,1,4,1,0,0,0,1,6,1,5
69901,3,4,7,4,4,4,6,3,2,42,420822,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
69902,3,5,8,5,5,5,7,4,2,42,420823,1,1,2023,1,2,4,3,0,0,0,1,6,1,5
69903,3,5,9,6,6,6,8,5,2,42,420823,1,2,2023,2,2,4,3,0,0,0,1,6,1,5
69904,4,5,12,7,9,9,11,6,2,42,420823,2,1,2023,1,2,4,1,1,1,2,1,1,1,1
69905,1,1,3,1,1,1,3,1,1,42,420823,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
69906,1,1,3,1,1,1,3,1,1,42,420823,2,3,2023,2,1,4,3,0,0,0,1,6,1,5
69907,1,1,3,1,1,1,3,1,1,42,420823,2,4,2023,2,1,4,3,0,0,0,1,6,1,5
69908,2,2,5,2,2,2,4,2,2,42,420824,1,1,2023,1,1,4,1,1,1,2,1,1,1,3
69909,3,5,8,5,5,5,7,3,2,42,420825,1,1,2023,1,2,4,2,1,1,2,1,1,1,1
69910,3,4,7,4,4,4,6,2,2,42,420825,2,1,2023,1,1,4,3,1,1,2,1,1,1,1
69911,3,4,7,4,4,4,6,2,2,42,420825,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
69912,3,4,7,4,4,4,6,2,2,42,420825,2,3,2023,2,1,4,3,0,0,0,1,6,1,5
69913,3,4,7,4,4,4,6,2,2,42,420825,2,4,2023,2,1,4,3,1,4,5,1,1,1,1
69914,2,3,6,3,3,3,5,2,2,42,420826,1,1,2023,1,4,2,3,2,7,1,1,1,1,3
69915,2,2,5,2,2,2,4,2,2,42,420826,1,2,2023,2,4,2,3,0,0,0,1,6,1,5
69916,4,5,11,7,8,8,10,6,2,42,420827,0,1,2023,3,4,4,3,1,1,2,1,1,2,3
69917,2,3,6,3,3,3,5,2,2,42,420827,1,1,2023,1,3,4,3,0,0,0,1,6,1,5
69918,4,5,11,7,8,8,10,6,2,42,420828,1,1,2023,1,2,4,3,1,1,2,1,1,1,3
69919,4,5,10,6,7,7,9,6,2,42,420828,1,2,2023,2,2,4,3,0,0,0,1,6,1,5
69920,3,4,7,4,4,4,6,2,2,42,420829,1,1,2023,1,1,4,1,3,8,9,1,1,1,1
69921,4,5,11,7,8,8,10,6,2,42,420830,1,1,2023,1,2,4,3,1,1,2,1,1,1,3
69922,4,5,11,7,8,8,10,6,2,42,420831,1,1,2023,1,2,4,2,1,1,2,2,1,1,3
69923,3,4,7,4,4,4,6,3,2,42,420832,1,1,2023,1,1,4,4,0,0,0,1,6,1,5
69924,3,5,9,6,6,6,8,4,2,42,420832,2,1,2023,1,4,2,3,1,1,2,1,1,1,3
69925,4,5,10,6,7,7,9,5,2,42,420833,1,1,2023,1,1,4,1,1,7,8,1,1,1,1
69926,4,5,11,7,8,8,10,6,2,42,420833,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
69927,3,4,7,4,4,4,6,2,2,42,420834,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
69928,3,4,7,4,4,4,6,2,2,42,420834,1,2,2023,2,1,4,3,0,0,0,1,6,1,5
69929,4,5,11,7,8,8,10,6,2,42,420834,2,1,2023,1,4,2,2,1,1,2,1,1,1,3
69930,3,5,8,5,5,5,7,3,2,42,420835,0,1,2023,3,4,4,5,1,1,2,1,1,3,1
69931,5,6,13,8,10,10,12,7,3,42,420835,1,1,2023,1,3,4,5,0,0,0,1,6,1,5
69932,4,5,12,7,9,9,11,6,2,42,420836,1,1,2023,1,2,4,4,1,1,2,1,1,1,3
69933,2,2,5,2,2,2,4,2,2,42,420837,0,1,2023,3,4,4,2,1,1,2,1,1,3,1
69934,3,4,7,4,4,4,6,3,2,42,420837,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
69935,2,3,6,3,3,3,5,2,2,42,420838,1,1,2023,2,2,4,5,1,1,2,1,1,1,1
69936,3,5,8,5,5,5,7,3,2,42,420838,1,2,2023,1,2,4,3,0,0,0,1,6,1,5
69937,3,5,8,5,5,5,7,3,2,42,420839,1,1,2023,1,4,2,5,1,1,2,1,1,1,1
69938,3,5,9,6,6,6,8,5,2,42,420840,1,1,2023,1,2,4,1,1,2,3,1,1,1,1
69939,4,5,10,6,7,7,9,5,2,42,420840,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
69940,2,3,6,3,3,3,5,2,2,42,420840,4,1,2023,1,1,4,3,0,0,0,1,6,1,5
69941,4,5,10,6,7,7,9,6,2,42,420840,4,2,2023,2,1,4,3,0,0,0,1,6,1,5
69942,2,2,5,2,2,2,4,2,2,42,420841,1,1,2023,1,1,4,4,0,0,0,1,6,1,5
69943,3,5,8,5,5,5,7,4,2,42,420841,1,2,2023,2,2,4,1,1,1,2,1,1,1,1
69944,3,5,8,5,5,5,7,4,2,42,420841,2,1,2023,1,1,4,4,0,0,0,1,6,1,5
69945,3,4,7,4,4,4,6,2,2,42,420841,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
69946,4,5,12,7,9,9,11,6,2,42,420842,0,1,2023,3,4,4,3,2,7,1,1,1,3,3
69947,5,6,13,8,10,10,12,7,3,42,420842,1,1,2023,1,3,4,3,0,0,0,1,6,1,5
69948,4,5,11,7,8,8,10,6,2,42,420843,1,1,2023,1,2,4,1,3,8,9,2,1,1,1
69949,4,5,11,7,8,8,10,6,2,42,420843,1,2,2023,2,2,4,3,0,0,0,2,6,1,5
69950,2,2,5,2,2,2,4,1,2,42,420844,1,1,2023,1,3,4,1,1,1,2,1,1,1,1
69951,2,2,5,2,2,2,4,1,2,42,420844,1,2,2023,2,3,4,1,1,1,2,1,1,1,1
69952,2,2,5,2,2,2,4,1,2,42,420844,1,3,2023,2,3,4,1,1,1,2,1,1,1,1
69953,4,5,10,6,7,7,9,5,2,42,420845,1,1,2023,1,4,1,4,3,8,9,1,1,1,1
69954,3,5,8,5,5,5,7,4,2,42,420846,1,1,2023,1,4,1,2,1,1,2,1,1,1,1
69955,2,3,6,3,3,3,5,2,2,42,420847,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
69956,4,5,10,6,7,7,9,6,2,42,420847,2,1,2023,1,4,1,3,1,1,2,1,1,1,3
69957,3,4,7,4,4,4,6,3,2,42,420848,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
69958,4,5,10,6,7,7,9,5,2,42,420848,2,1,2023,1,1,4,1,3,8,9,1,1,1,1
69959,4,5,12,7,9,9,11,6,2,42,420848,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
69960,4,5,10,6,7,7,9,5,2,42,420848,4,1,2023,1,1,4,3,0,0,0,1,6,1,5
69961,1,1,1,1,1,1,1,1,1,42,420849,0,1,2023,3,4,4,1,1,2,3,1,1,3,3
69962,3,4,7,4,4,4,6,2,2,42,420850,1,1,2023,1,2,4,1,0,0,0,1,6,1,5
69963,3,5,9,6,6,6,8,5,2,42,420850,2,1,2023,1,1,4,3,1,1,2,1,1,1,1
69964,3,5,9,6,6,6,8,4,2,42,420851,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
69965,4,5,10,6,7,7,9,5,2,42,420851,2,1,2023,1,3,4,1,1,1,2,1,1,1,1
69966,3,5,9,6,6,6,8,5,2,42,420851,2,2,2023,2,3,4,1,1,1,2,1,1,1,1
69967,4,5,10,6,7,7,9,6,2,42,420851,3,1,2023,1,1,4,1,2,1,1,1,1,1,1
69968,4,5,10,6,7,7,9,5,2,42,420852,1,1,2023,1,2,4,3,3,8,9,2,1,1,3
69969,4,5,10,6,7,7,9,5,2,42,420852,2,1,2023,2,2,4,3,0,0,0,1,6,1,5
69970,4,5,12,7,9,9,11,6,2,42,420853,1,1,2023,1,2,4,2,3,8,9,1,1,1,3
69971,4,5,11,7,8,8,10,6,2,42,420853,1,2,2023,2,2,4,3,0,0,0,1,6,1,5
69972,4,5,11,7,8,8,10,6,2,42,420853,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
69973,3,5,9,6,6,6,8,5,2,42,420853,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
69974,1,1,3,1,1,1,2,1,1,42,420853,3,2,2023,2,1,4,3,0,0,0,1,6,1,5
69975,4,5,11,7,8,8,10,6,2,42,420854,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
69976,4,5,10,6,7,7,9,5,2,42,420854,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
69977,3,4,7,4,4,4,6,2,2,42,420854,2,2,2023,2,2,4,3,0,0,0,1,6,1,5
69978,4,5,12,7,9,9,11,6,2,42,420854,2,3,2023,2,2,4,3,3,8,9,1,1,1,3
69979,3,4,7,4,4,4,6,2,2,42,420854,2,4,2023,2,2,4,3,0,0,0,2,6,1,5
69980,4,5,10,6,7,7,9,6,2,42,420854,2,5,2023,2,1,4,3,0,0,0,1,6,1,5
69981,4,5,12,7,9,9,11,6,2,42,420855,1,1,2023,1,2,4,1,3,8,9,1,1,1,3
69982,4,5,12,7,9,9,11,6,2,42,420856,1,1,2023,1,2,4,1,1,1,2,1,1,1,1
69983,4,5,10,6,7,7,9,5,2,42,420857,0,1,2023,3,4,4,2,3,8,9,1,1,3,1
69984,4,5,12,7,9,9,11,6,2,42,420857,1,1,2023,1,1,4,2,0,0,0,1,6,1,5
69985,3,5,8,5,5,5,7,4,2,42,420858,1,1,2023,1,1,4,3,1,1,2,1,1,1,1
69986,3,4,7,4,4,4,6,3,2,42,420858,2,1,2023,1,2,4,3,0,0,0,1,6,1,5
69987,2,3,6,3,3,3,5,2,2,42,420859,1,1,2023,1,4,2,1,1,1,2,1,1,1,3
69988,3,4,7,4,4,4,6,2,2,42,420859,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
69989,4,5,10,6,7,7,9,6,2,42,420860,1,1,2023,1,3,4,2,1,1,2,1,1,1,3
69990,4,5,10,6,7,7,9,6,2,42,420860,3,1,2023,5,4,4,3,0,0,0,1,6,1,5
69991,3,4,7,4,4,4,6,3,2,42,420860,3,2,2023,5,4,4,3,0,0,0,1,6,1,5
69992,3,5,9,6,6,6,8,4,2,42,420861,1,1,2023,1,1,4,1,1,1,2,1,1,1,1
69993,3,4,7,4,4,4,6,2,2,42,420861,2,1,2023,1,4,1,2,1,1,2,1,1,1,1
69994,3,4,7,4,4,4,6,3,2,42,420862,1,1,2023,1,2,4,1,2,2,1,2,1,1,1
69995,3,4,7,4,4,4,6,3,2,42,420862,1,2,2023,2,2,4,2,2,1,1,2,1,1,3
69996,1,1,2,1,1,1,1,1,1,42,420862,1,3,2023,2,1,4,3,0,0,0,1,6,1,5
69997,1,1,1,1,1,1,1,1,1,42,420862,1,4,2023,2,1,4,3,0,0,0,1,6,1,5
69998,3,4,7,4,4,4,6,3,2,42,420862,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
69999,3,4,7,4,4,4,6,2,2,42,420863,1,1,2023,1,3,4,1,3,8,9,1,1,1,1
70000,3,4,7,4,4,4,6,3,2,42,420863,1,2,2023,2,3,4,3,0,0,0,3,6,1,5
70001,3,5,9,6,6,6,8,5,2,42,420863,2,1,2023,1,3,4,3,1,1,2,3,1,1,1
70002,3,5,8,5,5,5,7,3,2,42,420863,2,2,2023,2,3,4,3,0,0,0,3,6,1,5
70003,3,4,7,4,4,4,6,3,2,42,420863,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
70004,2,3,6,3,3,3,5,2,2,42,420864,1,1,2023,1,4,1,1,1,1,2,1,1,1,1
70005,4,5,11,7,8,8,10,6,2,42,420864,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70006,4,5,11,7,8,8,10,6,2,42,420864,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
70007,3,5,9,6,6,6,8,4,2,42,420864,2,3,2023,2,1,4,3,0,0,0,1,6,1,5
70008,1,1,4,1,1,1,3,1,1,42,420864,2,4,2023,2,1,4,3,0,0,0,1,6,1,5
70009,3,5,9,6,6,6,8,4,2,42,420865,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
70010,3,5,8,5,5,5,7,4,2,42,420865,2,1,2023,1,4,1,1,1,1,2,1,1,1,3
70011,3,5,9,6,6,6,8,4,2,42,420866,1,1,2023,1,4,2,4,1,1,2,1,1,1,3
70012,3,5,9,6,6,6,8,5,2,42,420866,2,1,2023,1,2,4,3,0,0,0,1,6,1,5
70013,2,3,6,3,3,3,5,2,2,42,420866,2,2,2023,2,2,4,3,0,0,0,1,6,1,5
70014,4,5,10,6,7,7,9,5,2,42,420866,2,3,2023,2,2,4,3,0,0,0,1,6,1,5
70015,4,5,11,7,8,8,10,6,2,42,420867,1,1,2023,1,1,4,1,3,8,9,1,1,1,1
70016,4,5,10,6,7,7,9,5,2,42,420868,1,1,2023,1,4,2,2,1,1,2,1,1,1,3
70017,3,5,8,5,5,5,7,3,2,42,420868,2,1,2023,1,1,4,1,0,0,0,1,6,1,5
70018,4,5,10,6,7,7,9,5,2,42,420869,1,1,2023,1,1,4,1,1,1,2,1,1,1,3
70019,3,4,7,4,4,4,6,2,2,42,420869,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70020,4,5,11,7,8,8,10,6,2,42,420869,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
70021,4,5,10,6,7,7,9,5,2,42,420870,0,1,2023,3,4,4,1,1,2,3,1,1,2,3
70022,5,6,13,8,10,10,12,7,3,42,420870,1,1,2023,1,3,4,3,0,0,0,1,6,1,5
70023,2,2,5,2,2,2,4,2,2,42,420871,1,1,2023,1,2,4,3,0,0,0,1,6,1,5
70024,2,3,6,3,3,3,5,2,2,42,420871,1,2,2023,2,2,4,3,1,1,2,2,1,1,1
70025,4,5,11,7,8,8,10,6,2,42,420872,1,1,2023,1,1,4,1,1,1,2,1,1,1,3
70026,4,5,11,7,8,8,10,6,2,42,420872,1,2,2023,2,2,4,1,1,1,2,1,1,1,1
70027,1,1,4,1,1,1,3,1,1,42,420872,1,3,2023,2,1,4,3,0,0,0,1,6,1,5
70028,1,1,4,1,1,1,3,1,1,42,420872,1,4,2023,2,1,4,3,0,0,0,1,6,1,5
70029,3,4,7,4,4,4,6,2,2,42,420872,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70030,1,1,3,1,1,1,3,1,1,42,420872,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
70031,1,1,3,1,1,1,2,1,1,42,420872,2,3,2023,2,1,4,3,0,0,0,1,6,1,5
70032,1,1,2,1,1,1,1,1,1,42,420872,2,4,2023,2,1,4,3,0,0,0,1,6,1,5
70033,4,5,12,7,9,9,11,6,2,42,420873,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
70034,4,5,11,7,8,8,10,6,2,42,420873,2,1,2023,1,4,1,5,1,1,2,1,1,1,3
70035,3,5,8,5,5,5,7,3,2,42,420874,1,1,2023,1,3,4,3,1,2,3,1,1,1,3
70036,2,3,6,3,3,3,5,2,2,42,420875,1,1,2023,1,1,4,5,3,8,9,1,1,1,3
70037,4,5,11,7,8,8,10,6,2,42,420875,2,1,2023,1,1,4,1,1,1,2,1,1,1,1
70038,1,1,3,1,1,1,2,1,1,42,420875,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
70039,2,2,5,2,2,2,4,2,2,42,420876,1,1,2023,1,3,4,3,0,0,0,1,6,1,5
70040,2,2,5,2,2,2,4,1,2,42,420876,1,2,2023,2,2,4,1,1,2,3,1,1,1,1
70041,2,2,5,2,2,2,4,1,2,42,420876,1,3,2023,2,3,4,3,0,0,0,1,6,1,5
70042,2,2,5,2,2,2,4,1,2,42,420876,1,4,2023,2,3,4,3,0,0,0,1,6,1,5
70043,3,4,7,4,4,4,6,2,2,42,420876,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70044,3,4,7,4,4,4,6,3,2,42,420877,0,1,2023,3,4,4,1,1,1,2,1,1,3,1
70045,3,5,9,6,6,6,8,4,2,42,420877,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70046,3,5,8,5,5,5,7,3,2,42,420877,2,2,2023,2,2,4,3,0,0,0,1,6,1,5
70047,4,5,12,7,9,9,11,6,2,42,420878,1,1,2023,1,1,4,1,0,0,0,1,6,1,5
70048,4,5,11,7,8,8,10,6,2,42,420878,2,1,2023,1,4,1,1,1,1,2,1,1,1,1
70049,3,5,8,5,5,5,7,3,2,42,420879,0,1,2023,5,4,4,3,0,0,0,1,6,2,5
70050,3,5,8,5,5,5,7,4,2,42,420879,0,2,2023,5,4,4,3,0,0,0,1,6,2,5
70051,3,4,7,4,4,4,6,3,2,42,420879,0,3,2023,5,4,4,3,0,0,0,1,6,2,5
70052,4,5,12,7,9,9,11,6,2,42,420879,0,4,2023,5,4,4,3,0,0,0,1,6,2,5
70053,3,4,7,4,4,4,6,2,2,42,420879,0,5,2023,5,4,4,3,0,0,0,1,6,2,5
70054,1,1,2,1,1,1,2,1,1,42,420879,0,6,2023,5,4,4,3,0,0,0,1,6,2,5
70055,1,1,1,1,1,1,1,1,1,42,420879,0,7,2023,5,4,4,3,0,0,0,1,6,2,5
70056,4,5,10,6,7,7,9,6,2,42,420879,0,8,2023,5,4,4,3,0,0,0,1,6,2,5
70057,3,5,8,5,5,5,7,3,2,42,420879,0,9,2023,5,4,4,3,0,0,0,1,6,2,5
70058,2,2,5,2,2,2,4,2,2,42,420879,1,1,2023,1,2,4,1,3,8,9,1,1,1,3
70059,3,5,9,6,6,6,8,5,2,42,420880,1,1,2023,1,2,4,5,3,8,9,1,1,1,3
70060,3,5,9,6,6,6,8,4,2,42,420881,1,1,2023,1,3,4,4,3,8,9,1,1,1,3
70061,4,5,12,7,9,9,11,6,2,42,420881,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70062,4,5,12,7,9,9,11,6,2,42,420881,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
70063,4,5,10,6,7,7,9,5,2,42,420881,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
70064,3,4,7,4,4,4,6,3,2,42,420882,1,1,2023,1,3,4,2,3,8,9,1,1,1,3
70065,3,5,9,6,6,6,8,4,2,42,420882,1,2,2023,2,1,4,2,3,8,9,1,1,1,3
70066,4,5,11,7,8,8,10,6,2,42,420883,1,1,2023,1,3,4,3,0,0,0,1,6,1,5
70067,3,4,7,4,4,4,6,2,2,42,420883,2,1,2023,1,4,2,1,1,1,2,1,1,1,3
70068,3,4,7,4,4,4,6,2,2,42,420884,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
70069,4,5,11,7,8,8,10,6,2,42,420884,2,1,2023,1,4,2,3,3,8,9,1,1,1,3
70070,4,5,12,7,9,9,11,6,2,42,420885,1,1,2023,1,3,4,3,3,8,9,1,1,1,3
70071,4,5,11,7,8,8,10,6,2,42,420886,1,1,2023,1,2,4,3,1,1,2,2,1,1,3
70072,4,5,11,7,8,8,10,6,2,42,420887,0,1,2023,3,4,4,4,2,1,1,1,1,4,1
70073,3,5,8,5,5,5,7,4,2,42,420887,0,2,2023,3,4,4,3,0,0,0,1,6,4,5
70074,4,5,11,7,8,8,10,6,2,42,420887,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
70075,4,5,10,6,7,7,9,6,2,42,420888,1,1,2023,1,1,4,3,1,1,2,1,1,1,3
70076,4,5,10,6,7,7,9,5,2,42,420888,2,1,2023,1,2,4,3,0,0,0,1,6,1,5
70077,3,4,7,4,4,4,6,3,2,42,420889,1,1,2023,1,2,4,2,1,1,2,1,1,1,1
70078,3,4,7,4,4,4,6,3,2,42,420889,1,2,2023,2,2,4,3,0,0,0,1,6,1,5
70079,2,3,6,3,3,3,5,2,2,42,420890,0,1,2023,3,4,4,3,2,7,1,1,1,4,3
70080,3,4,7,4,4,4,6,3,2,42,420890,0,2,2023,3,4,4,3,0,0,0,1,6,4,5
70081,3,4,7,4,4,4,6,3,2,42,420890,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70082,3,4,7,4,4,4,6,2,2,42,420890,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
70083,2,3,6,3,3,3,5,2,2,42,420891,1,1,2023,1,2,4,1,1,1,2,2,1,1,3
70084,3,4,7,4,4,4,6,2,2,42,420892,1,1,2023,1,2,4,1,1,1,2,1,1,1,1
70085,3,5,9,6,6,6,8,5,2,42,420893,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
70086,3,5,8,5,5,5,7,3,2,42,420893,2,1,2023,1,2,4,1,1,1,2,1,1,1,1
70087,3,5,8,5,5,5,7,3,2,42,420893,2,2,2023,2,2,4,3,0,0,0,1,6,1,5
70088,3,5,8,5,5,5,7,4,2,42,420893,2,3,2023,2,2,4,3,0,0,0,1,6,1,5
70089,2,3,6,3,3,3,5,2,2,42,420893,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
70090,4,5,11,7,8,8,10,6,2,42,420894,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
70091,4,5,11,7,8,8,10,6,2,42,420894,1,2,2023,2,1,4,3,3,8,9,1,1,1,3
70092,4,5,10,6,7,7,9,6,2,42,420895,1,1,2023,1,1,4,4,0,0,0,1,6,1,5
70093,4,5,11,7,8,8,10,6,2,42,420895,2,1,2023,1,2,4,1,1,1,2,1,1,1,1
70094,3,4,7,4,4,4,6,2,2,42,420895,2,2,2023,2,3,4,3,0,0,0,1,6,1,5
70095,4,5,11,7,8,8,10,6,2,42,420895,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
70096,3,5,8,5,5,5,7,4,2,42,420895,4,1,2023,1,1,4,3,0,0,0,1,6,1,5
70097,5,6,13,8,10,10,12,7,3,42,420895,4,2,2023,2,1,4,3,0,0,0,1,6,1,5
70098,4,5,11,7,8,8,10,6,2,42,420896,1,1,2023,1,1,4,2,3,8,9,1,1,1,3
70099,3,4,7,4,4,4,6,3,2,42,420897,1,1,2023,1,2,4,3,1,1,2,1,1,1,1
70100,4,5,12,7,9,9,11,6,2,42,420898,1,1,2023,1,1,4,1,1,1,2,1,1,1,3
70101,3,5,8,5,5,5,7,4,2,42,420898,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70102,2,3,6,3,3,3,5,2,2,42,420898,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
70103,3,5,8,5,5,5,7,4,2,42,420899,1,1,2023,1,2,4,5,2,7,1,2,1,1,3
70104,3,5,8,5,5,5,7,4,2,42,420900,0,1,2023,3,4,4,2,1,1,2,1,1,3,3
70105,3,5,8,5,5,5,7,4,2,42,420900,0,2,2023,3,4,4,2,2,7,1,1,1,3,3
70106,2,3,6,3,3,3,5,2,2,42,420900,1,1,2023,1,3,4,5,0,0,0,1,6,1,5
70107,3,4,7,4,4,4,6,3,2,42,420901,1,1,2023,2,2,4,1,3,8,9,1,1,1,3
70108,3,5,9,6,6,6,8,5,2,42,420901,1,2,2023,2,3,4,3,0,0,0,1,6,1,5
70109,4,5,10,6,7,7,9,5,2,42,420901,1,3,2023,1,3,4,3,0,0,0,1,6,1,5
70110,3,5,8,5,5,5,7,4,2,42,420901,2,1,2023,2,3,4,3,0,0,0,1,6,1,5
70111,3,5,9,6,6,6,8,4,2,42,420901,2,2,2023,1,3,4,3,0,0,0,1,6,1,5
70112,4,5,11,7,8,8,10,6,2,42,420901,3,1,2023,1,3,4,3,0,0,0,1,6,1,5
70113,4,5,12,7,9,9,11,6,2,42,420902,1,1,2023,1,1,4,3,1,1,2,1,1,1,3
70114,3,5,9,6,6,6,8,5,2,42,420902,1,2,2023,2,1,4,3,0,0,0,1,6,1,5
70115,3,5,9,6,6,6,8,5,2,42,420903,1,1,2023,1,4,1,3,1,2,3,1,1,1,1
70116,4,5,12,7,9,9,11,6,2,42,420904,1,1,2023,1,1,4,3,1,1,2,1,1,1,3
70117,4,5,11,7,8,8,10,6,2,42,420905,1,1,2023,1,3,4,2,1,1,2,1,1,1,1
70118,2,3,6,3,3,3,5,2,2,42,420906,1,1,2023,1,2,4,1,0,0,0,1,6,1,5
70119,3,4,7,4,4,4,6,2,2,42,420906,1,2,2023,2,2,4,1,2,7,1,1,1,1,1
70120,1,1,2,1,1,1,2,1,1,42,420906,1,3,2023,2,1,4,3,0,0,0,1,6,1,5
70121,3,5,9,6,6,6,8,5,2,42,420906,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70122,3,5,9,6,6,6,8,5,2,42,420906,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
70123,2,3,6,3,3,3,5,2,2,42,420906,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
70124,3,4,7,4,4,4,6,2,2,42,420907,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
70125,3,4,7,4,4,4,6,2,2,42,420907,1,2,2023,2,1,4,3,0,0,0,1,6,1,5
70126,4,5,11,7,8,8,10,6,2,42,420907,2,1,2023,1,2,4,1,1,1,2,1,1,1,1
70127,4,5,10,6,7,7,9,6,2,42,420907,3,1,2023,1,1,4,3,0,0,0,1,6,1,5
70128,4,5,11,7,8,8,10,6,2,42,420908,1,1,2023,1,1,4,3,1,1,2,1,1,1,3
70129,4,5,11,7,8,8,10,6,2,42,420908,1,2,2023,2,1,4,3,1,1,2,1,1,1,3
70130,2,3,6,3,3,3,5,2,2,42,420908,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70131,3,4,7,4,4,4,6,3,2,42,420909,1,1,2023,1,1,4,2,1,1,2,1,1,1,1
70132,3,5,9,6,6,6,8,5,2,42,420910,1,1,2023,1,3,4,3,1,7,8,1,1,1,1
70133,4,5,12,7,9,9,11,6,2,42,420911,0,1,2023,3,4,4,1,3,8,9,1,1,4,3
70134,4,5,11,7,8,8,10,6,2,42,420911,0,2,2023,3,4,4,1,3,8,9,1,1,4,3
70135,2,2,5,2,2,2,4,1,2,42,420912,1,1,2023,1,1,4,2,1,2,3,1,1,1,1
70136,2,2,5,2,2,2,4,2,2,42,420912,1,2,2023,2,1,4,3,0,0,0,1,6,1,5
70137,3,4,7,4,4,4,6,2,2,42,420913,1,1,2023,1,1,4,4,0,0,0,1,6,1,5
70138,3,5,8,5,5,5,7,3,2,42,420913,2,1,2023,1,1,4,3,0,0,0,1,6,1,5
70139,1,1,4,1,1,2,3,1,1,42,420913,2,2,2023,2,1,4,3,0,0,0,1,6,1,5
70140,3,5,8,5,5,5,7,3,2,42,420913,2,3,2023,2,1,4,3,0,0,0,1,6,1,5
70141,2,3,6,3,3,3,5,2,2,42,420913,3,1,2023,1,1,4,1,1,1,2,1,1,1,1
70142,3,4,7,4,4,4,6,2,2,42,420913,3,2,2023,2,1,4,3,0,0,0,1,6,1,5
70143,3,4,7,4,4,4,6,2,2,42,420914,1,1,2023,1,2,4,3,2,1,1,1,1,1,1
70144,4,5,10,6,7,7,9,6,2,42,420915,1,1,2023,1,1,4,1,2,7,1,1,1,1,1
70145,3,4,7,4,4,4,6,3,2,42,420916,1,1,2023,1,1,4,3,0,0,0,1,6,1,5
